,Country,Year,Grain,Direction
6382,Dominican Republic,2004,other barley,export
6383,Dominican Republic,2005,other barley,export
6384,Dominican Republic,2006,other barley,export
6385,Dominican Republic,2007,other barley,export
6386,Dominican Republic,2008,other barley,export
6387,Dominican Republic,2009,other barley,export
6388,Dominican Republic,2010,other barley,export
6389,Dominican Republic,2011,other barley,export
6390,Dominican Republic,2012,other barley,export
6391,Dominican Republic,2013,other barley,export
6392,Dominican Republic,2014,other barley,export
6393,Dominican Republic,2015,other barley,export
6400,Ecuador,1990,other barley,export
6401,Ecuador,1991,other barley,export
6402,Ecuador,1992,other barley,export
6403,Ecuador,1993,other barley,export
6404,Ecuador,1994,other barley,export
6405,Ecuador,1995,other barley,export
6406,Ecuador,1996,other barley,export
6407,Ecuador,1997,other barley,export
6408,Ecuador,1998,other barley,export
6409,Ecuador,1999,other barley,export
6410,Ecuador,1900,other barley,export
6411,Ecuador,2001,other barley,export
6412,Ecuador,2002,other barley,export
6413,Ecuador,2003,other barley,export
6414,Ecuador,2004,other barley,export
6415,Ecuador,2005,other barley,export
6416,Ecuador,2006,other barley,export
6417,Ecuador,2007,other barley,export
6418,Ecuador,2008,other barley,export
6419,Ecuador,2009,other barley,export
6420,Ecuador,2010,other barley,export
6421,Ecuador,2011,other barley,export
6422,Ecuador,2012,other barley,export
6423,Ecuador,2013,other barley,export
6424,Ecuador,2014,other barley,export
6425,Ecuador,2015,other barley,export
6432,Egypt,1990,other barley,export
6433,Egypt,1991,other barley,export
6434,Egypt,1992,other barley,export
6435,Egypt,1993,other barley,export
6436,Egypt,1994,other barley,export
6437,Egypt,1995,other barley,export
6438,Egypt,1996,other barley,export
6439,Egypt,1997,other barley,export
6440,Egypt,1998,other barley,export
6441,Egypt,1999,other barley,export
6442,Egypt,1900,other barley,export
6443,Egypt,2001,other barley,export
6444,Egypt,2002,other barley,export
6445,Egypt,2003,other barley,export
6446,Egypt,2004,other barley,export
6447,Egypt,2005,other barley,export
6448,Egypt,2006,other barley,export
6449,Egypt,2007,other barley,export
6450,Egypt,2008,other barley,export
6451,Egypt,2009,other barley,export
6452,Egypt,2010,other barley,export
6453,Egypt,2011,other barley,export
6454,Egypt,2012,other barley,export
6455,Egypt,2013,other barley,export
6456,Egypt,2014,other barley,export
6457,Egypt,2015,other barley,export
6464,Honduras,1990,other barley,export
6465,Honduras,1991,other barley,export
6466,Honduras,1992,other barley,export
6467,Honduras,1993,other barley,export
6468,Honduras,1994,other barley,export
6469,Honduras,1995,other barley,export
6470,Honduras,1996,other barley,export
6471,Honduras,1997,other barley,export
6472,Honduras,1998,other barley,export
6473,Honduras,1999,other barley,export
6474,Honduras,1900,other barley,export
6475,Honduras,2001,other barley,export
6476,Honduras,2002,other barley,export
6477,Honduras,2003,other barley,export
6478,Honduras,2004,other barley,export
6479,Honduras,2005,other barley,export
6480,Honduras,2006,other barley,export
6481,Honduras,2007,other barley,export
6482,Honduras,2008,other barley,export
6483,Honduras,2009,other barley,export
6484,Honduras,2010,other barley,export
6485,Honduras,2011,other barley,export
6486,Honduras,2012,other barley,export
6487,Honduras,2013,other barley,export
6488,Honduras,2014,other barley,export
6489,Honduras,2015,other barley,export
6496,India,1990,other barley,export
6497,India,1991,other barley,export
6498,India,1992,other barley,export
6499,India,1993,other barley,export
6500,India,1994,other barley,export
6501,India,1995,other barley,export
6502,India,1996,other barley,export
6503,India,1997,other barley,export
6504,India,1998,other barley,export
6505,India,1999,other barley,export
6506,India,1900,other barley,export
6507,India,2001,other barley,export
6508,India,2002,other barley,export
6509,India,2003,other barley,export
6510,India,2004,other barley,export
6511,India,2005,other barley,export
6512,India,2006,other barley,export
6513,India,2007,other barley,export
6514,India,2008,other barley,export
6515,India,2009,other barley,export
6516,India,2010,other barley,export
6517,India,2011,other barley,export
6518,India,2012,other barley,export
6519,India,2013,other barley,export
6520,India,2014,other barley,export
6521,India,2015,other barley,export
6528,Indonesia,1990,other barley,export
6529,Indonesia,1991,other barley,export
6530,Indonesia,1992,other barley,export
6531,Indonesia,1993,other barley,export
6532,Indonesia,1994,other barley,export
6533,Indonesia,1995,other barley,export
6534,Indonesia,1996,other barley,export
6535,Indonesia,1997,other barley,export
6536,Indonesia,1998,other barley,export
6537,Indonesia,1999,other barley,export
6538,Indonesia,1900,other barley,export
6539,Indonesia,2001,other barley,export
6540,Indonesia,2002,other barley,export
6541,Indonesia,2003,other barley,export
6542,Indonesia,2004,other barley,export
6543,Indonesia,2005,other barley,export
6544,Indonesia,2006,other barley,export
6545,Indonesia,2007,other barley,export
6546,Indonesia,2008,other barley,export
6547,Indonesia,2009,other barley,export
6548,Indonesia,2010,other barley,export
6549,Indonesia,2011,other barley,export
6550,Indonesia,2012,other barley,export
6551,Indonesia,2013,other barley,export
6552,Indonesia,2014,other barley,export
6553,Indonesia,2015,other barley,export
6560,Iran,1990,other barley,export
6561,Iran,1991,other barley,export
6562,Iran,1992,other barley,export
6563,Iran,1993,other barley,export
6564,Iran,1994,other barley,export
6565,Iran,1995,other barley,export
6566,Iran,1996,other barley,export
6567,Iran,1997,other barley,export
6568,Iran,1998,other barley,export
6569,Iran,1999,other barley,export
6570,Iran,1900,other barley,export
6571,Iran,2001,other barley,export
6572,Iran,2002,other barley,export
6573,Iran,2003,other barley,export
6574,Iran,2004,other barley,export
6575,Iran,2005,other barley,export
6576,Iran,2006,other barley,export
6577,Iran,2007,other barley,export
6578,Iran,2008,other barley,export
6579,Iran,2009,other barley,export
6580,Iran,2010,other barley,export
6581,Iran,2011,other barley,export
6582,Iran,2012,other barley,export
6583,Iran,2013,other barley,export
6584,Iran,2014,other barley,export
6585,Iran,2015,other barley,export
6592,Israel,1990,other barley,export
6593,Israel,1991,other barley,export
6594,Israel,1992,other barley,export
6595,Israel,1993,other barley,export
6596,Israel,1994,other barley,export
6597,Israel,1995,other barley,export
6598,Israel,1996,other barley,export
6599,Israel,1997,other barley,export
6600,Israel,1998,other barley,export
6601,Israel,1999,other barley,export
6602,Israel,1900,other barley,export
6603,Israel,2001,other barley,export
6604,Israel,2002,other barley,export
6605,Israel,2003,other barley,export
6606,Israel,2004,other barley,export
6607,Israel,2005,other barley,export
6608,Israel,2006,other barley,export
6609,Israel,2007,other barley,export
6610,Israel,2008,other barley,export
6611,Israel,2009,other barley,export
6612,Israel,2010,other barley,export
6613,Israel,2011,other barley,export
6614,Israel,2012,other barley,export
6615,Israel,2013,other barley,export
6616,Israel,2014,other barley,export
6617,Israel,2015,other barley,export
6624,Jamaica,1990,other barley,export
6625,Jamaica,1991,other barley,export
6626,Jamaica,1992,other barley,export
6627,Jamaica,1993,other barley,export
6628,Jamaica,1994,other barley,export
6629,Jamaica,1995,other barley,export
6630,Jamaica,1996,other barley,export
6631,Jamaica,1997,other barley,export
6632,Jamaica,1998,other barley,export
6633,Jamaica,1999,other barley,export
6634,Jamaica,1900,other barley,export
6635,Jamaica,2001,other barley,export
6636,Jamaica,2002,other barley,export
6637,Jamaica,2003,other barley,export
6638,Jamaica,2004,other barley,export
6639,Jamaica,2005,other barley,export
6640,Jamaica,2006,other barley,export
6641,Jamaica,2007,other barley,export
6642,Jamaica,2008,other barley,export
6643,Jamaica,2009,other barley,export
6644,Jamaica,2010,other barley,export
6645,Jamaica,2011,other barley,export
6646,Jamaica,2012,other barley,export
6647,Jamaica,2013,other barley,export
6648,Jamaica,2014,other barley,export
6649,Jamaica,2015,other barley,export
6656,Jordan,1990,other barley,export
6657,Jordan,1991,other barley,export
6658,Jordan,1992,other barley,export
6659,Jordan,1993,other barley,export
6660,Jordan,1994,other barley,export
6661,Jordan,1995,other barley,export
6662,Jordan,1996,other barley,export
6663,Jordan,1997,other barley,export
6664,Jordan,1998,other barley,export
6665,Jordan,1999,other barley,export
6666,Jordan,1900,other barley,export
6667,Jordan,2001,other barley,export
6668,Jordan,2002,other barley,export
6669,Jordan,2003,other barley,export
6670,Jordan,2004,other barley,export
6671,Jordan,2005,other barley,export
6672,Jordan,2006,other barley,export
6673,Jordan,2007,other barley,export
6674,Jordan,2008,other barley,export
6675,Jordan,2009,other barley,export
6676,Jordan,2010,other barley,export
6677,Jordan,2011,other barley,export
6678,Jordan,2012,other barley,export
6679,Jordan,2013,other barley,export
6680,Jordan,2014,other barley,export
6681,Jordan,2015,other barley,export
6688,Malaysia,1990,other barley,export
6689,Malaysia,1991,other barley,export
6690,Malaysia,1992,other barley,export
6691,Malaysia,1993,other barley,export
6692,Malaysia,1994,other barley,export
6693,Malaysia,1995,other barley,export
6694,Malaysia,1996,other barley,export
6695,Malaysia,1997,other barley,export
6696,Malaysia,1998,other barley,export
6697,Malaysia,1999,other barley,export
6698,Malaysia,1900,other barley,export
6699,Malaysia,2001,other barley,export
6700,Malaysia,2002,other barley,export
6701,Malaysia,2003,other barley,export
6702,Malaysia,2004,other barley,export
6703,Malaysia,2005,other barley,export
6704,Malaysia,2006,other barley,export
6705,Malaysia,2007,other barley,export
6706,Malaysia,2008,other barley,export
6707,Malaysia,2009,other barley,export
6708,Malaysia,2010,other barley,export
6709,Malaysia,2011,other barley,export
6710,Malaysia,2012,other barley,export
6711,Malaysia,2013,other barley,export
6712,Malaysia,2014,other barley,export
6713,Malaysia,2015,other barley,export
6720,Morocco,1990,other barley,export
6721,Morocco,1991,other barley,export
6722,Morocco,1992,other barley,export
6723,Morocco,1993,other barley,export
6724,Morocco,1994,other barley,export
6725,Morocco,1995,other barley,export
6726,Morocco,1996,other barley,export
6727,Morocco,1997,other barley,export
6728,Morocco,1998,other barley,export
6729,Morocco,1999,other barley,export
6730,Morocco,1900,other barley,export
6731,Morocco,2001,other barley,export
6732,Morocco,2002,other barley,export
6733,Morocco,2003,other barley,export
6734,Morocco,2004,other barley,export
6735,Morocco,2005,other barley,export
6736,Morocco,2006,other barley,export
6737,Morocco,2007,other barley,export
6738,Morocco,2008,other barley,export
6739,Morocco,2009,other barley,export
6740,Morocco,2010,other barley,export
6741,Morocco,2011,other barley,export
6742,Morocco,2012,other barley,export
6743,Morocco,2013,other barley,export
6744,Morocco,2014,other barley,export
6745,Morocco,2015,other barley,export
6752,Other Europe,1990,other barley,export
6753,Other Europe,1991,other barley,export
6754,Other Europe,1992,other barley,export
6755,Other Europe,1993,other barley,export
6756,Other Europe,1994,other barley,export
6757,Other Europe,1995,other barley,export
6758,Other Europe,1996,other barley,export
6759,Other Europe,1997,other barley,export
6760,Other Europe,1998,other barley,export
6761,Other Europe,1999,other barley,export
6762,Other Europe,1900,other barley,export
6763,Other Europe,2001,other barley,export
6764,Other Europe,2002,other barley,export
6765,Other Europe,2003,other barley,export
6766,Other Europe,2004,other barley,export
6767,Other Europe,2005,other barley,export
6768,Other Europe,2006,other barley,export
6769,Other Europe,2007,other barley,export
6770,Other Europe,2008,other barley,export
6771,Other Europe,2009,other barley,export
6772,Other Europe,2010,other barley,export
6773,Other Europe,2011,other barley,export
6774,Other Europe,2012,other barley,export
6775,Other Europe,2013,other barley,export
6776,Other Europe,2014,other barley,export
6777,Other Europe,2015,other barley,export
6784,Paraguay,1990,other barley,export
6785,Paraguay,1991,other barley,export
6786,Paraguay,1992,other barley,export
6787,Paraguay,1993,other barley,export
6788,Paraguay,1994,other barley,export
6789,Paraguay,1995,other barley,export
6790,Paraguay,1996,other barley,export
6791,Paraguay,1997,other barley,export
6792,Paraguay,1998,other barley,export
6793,Paraguay,1999,other barley,export
6794,Paraguay,1900,other barley,export
6795,Paraguay,2001,other barley,export
6796,Paraguay,2002,other barley,export
6797,Paraguay,2003,other barley,export
6798,Paraguay,2004,other barley,export
6799,Paraguay,2005,other barley,export
6800,Paraguay,2006,other barley,export
6801,Paraguay,2007,other barley,export
6802,Paraguay,2008,other barley,export
6803,Paraguay,2009,other barley,export
6804,Paraguay,2010,other barley,export
6805,Paraguay,2011,other barley,export
6806,Paraguay,2012,other barley,export
6807,Paraguay,2013,other barley,export
6808,Paraguay,2014,other barley,export
6809,Paraguay,2015,other barley,export
6816,Peru,1990,other barley,export
6817,Peru,1991,other barley,export
6818,Peru,1992,other barley,export
6819,Peru,1993,other barley,export
6820,Peru,1994,other barley,export
6821,Peru,1995,other barley,export
6822,Peru,1996,other barley,export
6823,Peru,1997,other barley,export
6824,Peru,1998,other barley,export
6825,Peru,1999,other barley,export
6826,Peru,1900,other barley,export
6827,Peru,2001,other barley,export
6828,Peru,2002,other barley,export
6829,Peru,2003,other barley,export
6830,Peru,2004,other barley,export
6831,Peru,2005,other barley,export
6832,Peru,2006,other barley,export
6833,Peru,2007,other barley,export
6834,Peru,2008,other barley,export
6835,Peru,2009,other barley,export
6836,Peru,2010,other barley,export
6837,Peru,2011,other barley,export
6838,Peru,2012,other barley,export
6839,Peru,2013,other barley,export
6840,Peru,2014,other barley,export
6841,Peru,2015,other barley,export
6848,Philippines,1990,other barley,export
6849,Philippines,1991,other barley,export
6850,Philippines,1992,other barley,export
6851,Philippines,1993,other barley,export
6852,Philippines,1994,other barley,export
6853,Philippines,1995,other barley,export
6854,Philippines,1996,other barley,export
6855,Philippines,1997,other barley,export
6856,Philippines,1998,other barley,export
6857,Philippines,1999,other barley,export
6858,Philippines,1900,other barley,export
6859,Philippines,2001,other barley,export
6860,Philippines,2002,other barley,export
6861,Philippines,2003,other barley,export
6862,Philippines,2004,other barley,export
6863,Philippines,2005,other barley,export
6864,Philippines,2006,other barley,export
6865,Philippines,2007,other barley,export
6866,Philippines,2008,other barley,export
6867,Philippines,2009,other barley,export
6868,Philippines,2010,other barley,export
6869,Philippines,2011,other barley,export
6870,Philippines,2012,other barley,export
6871,Philippines,2013,other barley,export
6872,Philippines,2014,other barley,export
6873,Philippines,2015,other barley,export
6880,Saudi Arabia,1990,other barley,export
6881,Saudi Arabia,1991,other barley,export
6882,Saudi Arabia,1992,other barley,export
6883,Saudi Arabia,1993,other barley,export
6884,Saudi Arabia,1994,other barley,export
6885,Saudi Arabia,1995,other barley,export
6886,Saudi Arabia,1996,other barley,export
6887,Saudi Arabia,1997,other barley,export
6888,Saudi Arabia,1998,other barley,export
6889,Saudi Arabia,1999,other barley,export
6890,Saudi Arabia,1900,other barley,export
6891,Saudi Arabia,2001,other barley,export
6892,Saudi Arabia,2002,other barley,export
6893,Saudi Arabia,2003,other barley,export
6894,Saudi Arabia,2004,other barley,export
6895,Saudi Arabia,2005,other barley,export
6896,Saudi Arabia,2006,other barley,export
6897,Saudi Arabia,2007,other barley,export
6898,Saudi Arabia,2008,other barley,export
6899,Saudi Arabia,2009,other barley,export
6900,Saudi Arabia,2010,other barley,export
6901,Saudi Arabia,2011,other barley,export
6902,Saudi Arabia,2012,other barley,export
6903,Saudi Arabia,2013,other barley,export
6904,Saudi Arabia,2014,other barley,export
6905,Saudi Arabia,2015,other barley,export
6912,Turkey,1990,other barley,export
6913,Turkey,1991,other barley,export
6914,Turkey,1992,other barley,export
6915,Turkey,1993,other barley,export
6916,Turkey,1994,other barley,export
6917,Turkey,1995,other barley,export
6918,Turkey,1996,other barley,export
6919,Turkey,1997,other barley,export
6920,Turkey,1998,other barley,export
6921,Turkey,1999,other barley,export
6922,Turkey,1900,other barley,export
6923,Turkey,2001,other barley,export
6924,Turkey,2002,other barley,export
6925,Turkey,2003,other barley,export
6926,Turkey,2004,other barley,export
6927,Turkey,2005,other barley,export
6928,Turkey,2006,other barley,export
6929,Turkey,2007,other barley,export
6930,Turkey,2008,other barley,export
6931,Turkey,2009,other barley,export
6932,Turkey,2010,other barley,export
6933,Turkey,2011,other barley,export
6934,Turkey,2012,other barley,export
6935,Turkey,2013,other barley,export
6936,Turkey,2014,other barley,export
6937,Turkey,2015,other barley,export
6944,United Arab Emirates,1990,other barley,export
6945,United Arab Emirates,1991,other barley,export
6946,United Arab Emirates,1992,other barley,export
6947,United Arab Emirates,1993,other barley,export
6948,United Arab Emirates,1994,other barley,export
6949,United Arab Emirates,1995,other barley,export
6950,United Arab Emirates,1996,other barley,export
6951,United Arab Emirates,1997,other barley,export
6952,United Arab Emirates,1998,other barley,export
6953,United Arab Emirates,1999,other barley,export
6954,United Arab Emirates,1900,other barley,export
6955,United Arab Emirates,2001,other barley,export
6956,United Arab Emirates,2002,other barley,export
6957,United Arab Emirates,2003,other barley,export
6958,United Arab Emirates,2004,other barley,export
6959,United Arab Emirates,2005,other barley,export
6960,United Arab Emirates,2006,other barley,export
6961,United Arab Emirates,2007,other barley,export
6962,United Arab Emirates,2008,other barley,export
6963,United Arab Emirates,2009,other barley,export
6964,United Arab Emirates,2010,other barley,export
6965,United Arab Emirates,2011,other barley,export
6966,United Arab Emirates,2012,other barley,export
6967,United Arab Emirates,2013,other barley,export
6968,United Arab Emirates,2014,other barley,export
6969,United Arab Emirates,2015,other barley,export
6976,Vietnam,1990,other barley,export
6977,Vietnam,1991,other barley,export
6978,Vietnam,1992,other barley,export
6979,Vietnam,1993,other barley,export
6980,Vietnam,1994,other barley,export
6981,Vietnam,1995,other barley,export
6982,Vietnam,1996,other barley,export
6983,Vietnam,1997,other barley,export
6984,Vietnam,1998,other barley,export
6985,Vietnam,1999,other barley,export
6986,Vietnam,1900,other barley,export
6987,Vietnam,2001,other barley,export
6988,Vietnam,2002,other barley,export
6989,Vietnam,2003,other barley,export
6990,Vietnam,2004,other barley,export
6991,Vietnam,2005,other barley,export
6992,Vietnam,2006,other barley,export
6993,Vietnam,2007,other barley,export
6994,Vietnam,2008,other barley,export
6995,Vietnam,2009,other barley,export
6996,Vietnam,2010,other barley,export
6997,Vietnam,2011,other barley,export
6998,Vietnam,2012,other barley,export
6999,Vietnam,2013,other barley,export
7000,Vietnam,2014,other barley,export
7001,Vietnam,2015,other barley,export
7008,China,1990,sorghum,export
7009,China,1991,sorghum,export
7010,China,1992,sorghum,export
7011,China,1993,sorghum,export
7012,China,1994,sorghum,export
7013,China,1995,sorghum,export
7014,China,1996,sorghum,export
7015,China,1997,sorghum,export
7016,China,1998,sorghum,export
7017,China,1999,sorghum,export
7018,China,1900,sorghum,export
7019,China,2001,sorghum,export
7020,China,2002,sorghum,export
7021,China,2003,sorghum,export
7022,China,2004,sorghum,export
7023,China,2005,sorghum,export
7024,China,2006,sorghum,export
7025,China,2007,sorghum,export
7026,China,2008,sorghum,export
7027,China,2009,sorghum,export
7028,China,2010,sorghum,export
7029,China,2011,sorghum,export
7030,China,2012,sorghum,export
7031,China,2013,sorghum,export
7032,China,2014,sorghum,export
7033,China,2015,sorghum,export
7040,Sub-Saharan Africa,1990,sorghum,export
7041,Sub-Saharan Africa,1991,sorghum,export
7042,Sub-Saharan Africa,1992,sorghum,export
7043,Sub-Saharan Africa,1993,sorghum,export
7044,Sub-Saharan Africa,1994,sorghum,export
7045,Sub-Saharan Africa,1995,sorghum,export
7046,Sub-Saharan Africa,1996,sorghum,export
7047,Sub-Saharan Africa,1997,sorghum,export
7048,Sub-Saharan Africa,1998,sorghum,export
7049,Sub-Saharan Africa,1999,sorghum,export
7050,Sub-Saharan Africa,1900,sorghum,export
7051,Sub-Saharan Africa,2001,sorghum,export
7052,Sub-Saharan Africa,2002,sorghum,export
7053,Sub-Saharan Africa,2003,sorghum,export
7054,Sub-Saharan Africa,2004,sorghum,export
7055,Sub-Saharan Africa,2005,sorghum,export
7056,Sub-Saharan Africa,2006,sorghum,export
7057,Sub-Saharan Africa,2007,sorghum,export
7058,Sub-Saharan Africa,2008,sorghum,export
7059,Sub-Saharan Africa,2009,sorghum,export
7060,Sub-Saharan Africa,2010,sorghum,export
7061,Sub-Saharan Africa,2011,sorghum,export
7062,Sub-Saharan Africa,2012,sorghum,export
7063,Sub-Saharan Africa,2013,sorghum,export
7064,Sub-Saharan Africa,2014,sorghum,export
7065,Sub-Saharan Africa,2015,sorghum,export
7072,Mexico,1990,sorghum,export
7073,Mexico,1991,sorghum,export
7074,Mexico,1992,sorghum,export
7075,Mexico,1993,sorghum,export
7076,Mexico,1994,sorghum,export
7077,Mexico,1995,sorghum,export
7078,Mexico,1996,sorghum,export
7079,Mexico,1997,sorghum,export
7080,Mexico,1998,sorghum,export
7081,Mexico,1999,sorghum,export
7082,Mexico,1900,sorghum,export
7083,Mexico,2001,sorghum,export
7084,Mexico,2002,sorghum,export
7085,Mexico,2003,sorghum,export
7086,Mexico,2004,sorghum,export
7087,Mexico,2005,sorghum,export
7088,Mexico,2006,sorghum,export
7089,Mexico,2007,sorghum,export
7090,Mexico,2008,sorghum,export
7091,Mexico,2009,sorghum,export
7092,Mexico,2010,sorghum,export
7093,Mexico,2011,sorghum,export
7094,Mexico,2012,sorghum,export
7095,Mexico,2013,sorghum,export
7096,Mexico,2014,sorghum,export
7097,Mexico,2015,sorghum,export
7104,Japan,1990,sorghum,export
7105,Japan,1991,sorghum,export
7106,Japan,1992,sorghum,export
7107,Japan,1993,sorghum,export
7108,Japan,1994,sorghum,export
7109,Japan,1995,sorghum,export
7110,Japan,1996,sorghum,export
7111,Japan,1997,sorghum,export
7112,Japan,1998,sorghum,export
7113,Japan,1999,sorghum,export
7114,Japan,1900,sorghum,export
7115,Japan,2001,sorghum,export
7116,Japan,2002,sorghum,export
7117,Japan,2003,sorghum,export
7118,Japan,2004,sorghum,export
7119,Japan,2005,sorghum,export
7120,Japan,2006,sorghum,export
7121,Japan,2007,sorghum,export
7122,Japan,2008,sorghum,export
7123,Japan,2009,sorghum,export
7124,Japan,2010,sorghum,export
7125,Japan,2011,sorghum,export
7126,Japan,2012,sorghum,export
7127,Japan,2013,sorghum,export
7128,Japan,2014,sorghum,export
7129,Japan,2015,sorghum,export
7136,Canada,1990,sorghum,export
7137,Canada,1991,sorghum,export
7138,Canada,1992,sorghum,export
7139,Canada,1993,sorghum,export
7140,Canada,1994,sorghum,export
7141,Canada,1995,sorghum,export
7142,Canada,1996,sorghum,export
7143,Canada,1997,sorghum,export
7144,Canada,1998,sorghum,export
7145,Canada,1999,sorghum,export
7146,Canada,1900,sorghum,export
7147,Canada,2001,sorghum,export
7148,Canada,2002,sorghum,export
7149,Canada,2003,sorghum,export
7150,Canada,2004,sorghum,export
7151,Canada,2005,sorghum,export
7152,Canada,2006,sorghum,export
7153,Canada,2007,sorghum,export
7154,Canada,2008,sorghum,export
7155,Canada,2009,sorghum,export
7156,Canada,2010,sorghum,export
7157,Canada,2011,sorghum,export
7158,Canada,2012,sorghum,export
7159,Canada,2013,sorghum,export
7160,Canada,2014,sorghum,export
7161,Canada,2015,sorghum,export
7168,Haiti,1990,sorghum,export
7169,Haiti,1991,sorghum,export
7170,Haiti,1992,sorghum,export
7171,Haiti,1993,sorghum,export
7172,Haiti,1994,sorghum,export
7173,Haiti,1995,sorghum,export
7174,Haiti,1996,sorghum,export
7175,Haiti,1997,sorghum,export
7176,Haiti,1998,sorghum,export
7177,Haiti,1999,sorghum,export
7178,Haiti,1900,sorghum,export
7179,Haiti,2001,sorghum,export
7180,Haiti,2002,sorghum,export
7181,Haiti,2003,sorghum,export
7182,Haiti,2004,sorghum,export
7183,Haiti,2005,sorghum,export
7184,Haiti,2006,sorghum,export
7185,Haiti,2007,sorghum,export
7186,Haiti,2008,sorghum,export
7187,Haiti,2009,sorghum,export
7188,Haiti,2010,sorghum,export
7189,Haiti,2011,sorghum,export
7190,Haiti,2012,sorghum,export
7191,Haiti,2013,sorghum,export
7192,Haiti,2014,sorghum,export
7193,Haiti,2015,sorghum,export
7200,European Union,1990,sorghum,export
7201,European Union,1991,sorghum,export
7202,European Union,1992,sorghum,export
7203,European Union,1993,sorghum,export
7204,European Union,1994,sorghum,export
7205,European Union,1995,sorghum,export
7206,European Union,1996,sorghum,export
7207,European Union,1997,sorghum,export
7208,European Union,1998,sorghum,export
7209,European Union,1999,sorghum,export
7210,European Union,1900,sorghum,export
7211,European Union,2001,sorghum,export
7212,European Union,2002,sorghum,export
7213,European Union,2003,sorghum,export
7214,European Union,2004,sorghum,export
7215,European Union,2005,sorghum,export
7216,European Union,2006,sorghum,export
7217,European Union,2007,sorghum,export
7218,European Union,2008,sorghum,export
7219,European Union,2009,sorghum,export
7220,European Union,2010,sorghum,export
7221,European Union,2011,sorghum,export
7222,European Union,2012,sorghum,export
7223,European Union,2013,sorghum,export
7224,European Union,2014,sorghum,export
7225,European Union,2015,sorghum,export
7232,South Korea,1990,sorghum,export
7233,South Korea,1991,sorghum,export
7234,South Korea,1992,sorghum,export
7235,South Korea,1993,sorghum,export
7236,South Korea,1994,sorghum,export
7237,South Korea,1995,sorghum,export
7238,South Korea,1996,sorghum,export
7239,South Korea,1997,sorghum,export
7240,South Korea,1998,sorghum,export
7241,South Korea,1999,sorghum,export
7242,South Korea,1900,sorghum,export
7243,South Korea,2001,sorghum,export
7244,South Korea,2002,sorghum,export
7245,South Korea,2003,sorghum,export
7246,South Korea,2004,sorghum,export
7247,South Korea,2005,sorghum,export
7248,South Korea,2006,sorghum,export
7249,South Korea,2007,sorghum,export
7250,South Korea,2008,sorghum,export
7251,South Korea,2009,sorghum,export
7252,South Korea,2010,sorghum,export
7253,South Korea,2011,sorghum,export
7254,South Korea,2012,sorghum,export
7255,South Korea,2013,sorghum,export
7256,South Korea,2014,sorghum,export
7257,South Korea,2015,sorghum,export
7264,Bolivia,1990,sorghum,export
7265,Bolivia,1991,sorghum,export
7266,Bolivia,1992,sorghum,export
7267,Bolivia,1993,sorghum,export
7268,Bolivia,1994,sorghum,export
7269,Bolivia,1995,sorghum,export
7270,Bolivia,1996,sorghum,export
7271,Bolivia,1997,sorghum,export
7272,Bolivia,1998,sorghum,export
7273,Bolivia,1999,sorghum,export
7274,Bolivia,1900,sorghum,export
7275,Bolivia,2001,sorghum,export
7276,Bolivia,2002,sorghum,export
7277,Bolivia,2003,sorghum,export
7278,Bolivia,2004,sorghum,export
7279,Bolivia,2005,sorghum,export
7280,Bolivia,2006,sorghum,export
7281,Bolivia,2007,sorghum,export
7282,Bolivia,2008,sorghum,export
7283,Bolivia,2009,sorghum,export
7284,Bolivia,2010,sorghum,export
7285,Bolivia,2011,sorghum,export
7286,Bolivia,2012,sorghum,export
7287,Bolivia,2013,sorghum,export
7288,Bolivia,2014,sorghum,export
7289,Bolivia,2015,sorghum,export
7296,Uruguay,1990,sorghum,export
7297,Uruguay,1991,sorghum,export
7298,Uruguay,1992,sorghum,export
7299,Uruguay,1993,sorghum,export
7300,Uruguay,1994,sorghum,export
7301,Uruguay,1995,sorghum,export
7302,Uruguay,1996,sorghum,export
7303,Uruguay,1997,sorghum,export
7304,Uruguay,1998,sorghum,export
7305,Uruguay,1999,sorghum,export
7306,Uruguay,1900,sorghum,export
7307,Uruguay,2001,sorghum,export
7308,Uruguay,2002,sorghum,export
7309,Uruguay,2003,sorghum,export
7310,Uruguay,2004,sorghum,export
7311,Uruguay,2005,sorghum,export
7312,Uruguay,2006,sorghum,export
7313,Uruguay,2007,sorghum,export
7314,Uruguay,2008,sorghum,export
7315,Uruguay,2009,sorghum,export
7316,Uruguay,2010,sorghum,export
7317,Uruguay,2011,sorghum,export
7318,Uruguay,2012,sorghum,export
7319,Uruguay,2013,sorghum,export
7320,Uruguay,2014,sorghum,export
7321,Uruguay,2015,sorghum,export
7328,Argentina,1990,sorghum,export
7329,Argentina,1991,sorghum,export
7330,Argentina,1992,sorghum,export
7331,Argentina,1993,sorghum,export
7332,Argentina,1994,sorghum,export
7333,Argentina,1995,sorghum,export
7334,Argentina,1996,sorghum,export
7335,Argentina,1997,sorghum,export
7336,Argentina,1998,sorghum,export
7337,Argentina,1999,sorghum,export
7338,Argentina,1900,sorghum,export
7339,Argentina,2001,sorghum,export
7340,Argentina,2002,sorghum,export
7341,Argentina,2003,sorghum,export
7342,Argentina,2004,sorghum,export
7343,Argentina,2005,sorghum,export
7344,Argentina,2006,sorghum,export
7345,Argentina,2007,sorghum,export
7346,Argentina,2008,sorghum,export
